,location,country_code,latitude,longitude,confirmed,dead,recovered,updated
1933,Quixelô,br,-6.2528491,-39.1994449,5,0.0,,2020-05-19 19:48:07.378593+00:00
1934,Senador Pompeu,br,-5.5850422,-39.3708293,11,0.0,,2020-05-19 19:48:10.011829+00:00
1935,Taquari,br,-29.7983831,-51.8654709,92,0.0,,2020-05-19 19:48:12.497613+00:00
1936,Irapuru,br,-14.2839762,-49.9205091,8,1.0,,2020-05-19 19:47:56.688494+00:00
1937,"Valley County, Nebraska",us,41.4936253,-98.92453429999999,3,0.0,,2020-05-19 19:45:20.115934+00:00
1938,"Floyd County, Georgia",us,34.2828967,-85.2308414,187,13.0,,2020-05-19 19:45:20.115934+00:00
1939,"Macon County, North Carolina",us,35.1197519,-83.33618799999999,5,1.0,,2020-05-19 19:45:20.115934+00:00
1940,Lambari,br,-21.9712412,-45.3496389,9,0.0,,2020-05-19 19:47:59.091845+00:00
1941,"Seneca County, Ohio",us,41.1585179,-83.1649001,15,2.0,,2020-05-19 19:45:20.115934+00:00
1942,"Shelby County, Ohio",us,40.3689335,-84.2278796,34,1.0,,2020-05-19 19:45:20.115934+00:00
1943,"Carter County, Oklahoma",us,34.1996254,-97.35165579999999,13,1.0,,2020-05-19 19:45:20.115934+00:00
1944,Olho d'Água das Flores,br,-9.532207999999999,-37.2947534,5,0.0,,2020-05-19 19:48:02.892041+00:00
1945,Tigrinhos,br,-26.688093,-53.1550403,1,0.0,,2020-05-19 19:48:12.884089+00:00
1946,Caçapava,br,-23.0996965,-45.7080824,22,2.0,,2020-05-19 19:47:50.990235+00:00
1947,"Crawford County, Missouri",us,38.0561057,-91.28910359999999,9,0.0,,2020-05-19 19:45:20.115934+00:00
1948,"Stark County, Ohio",us,40.8684676,-81.2518833,595,77.0,,2020-05-19 19:45:20.115934+00:00
1949,"Washington County, Ohio",us,39.4626397,-81.47183869999999,116,17.0,,2020-05-19 19:45:20.115934+00:00
1950,Béchar,dz,31.6182492,-2.2143231,102,102.0,0.0,2020-05-17 15:47:05.475939+00:00
1951,Itapuí,br,-22.2340796,-48.7188344,4,0.0,,2020-05-19 19:47:57.357278+00:00
1952,Pirassununga,br,-21.9936056,-47.4233719,66,1.0,,2020-05-19 19:48:05.253399+00:00
1953,"Beaver County, Oklahoma",us,36.7440186,-100.5296115,23,0.0,,2020-05-19 19:45:20.115934+00:00
1954,Iacanga,br,-21.8919667,-49.02119279999999,2,0.0,,2020-05-19 19:47:55.823475+00:00
1955,"Cotton County, Oklahoma",us,34.309094,-98.3964938,5,2.0,,2020-05-19 19:45:20.115934+00:00
1956,Tarapacá,cl,-19.923194,-69.51320319999999,1109,4.0,,2020-05-19 19:48:15.544192+00:00
1957,"Muskogee County, Oklahoma",us,35.7111198,-95.3102505,30,6.0,,2020-05-19 19:45:20.115934+00:00
1958,Iporá,br,-16.4408988,-51.11737590000001,2,2.0,,2020-05-19 19:47:56.592921+00:00
1959,"Summers County, West Virginia",us,37.5812062,-80.8543847,1,0.0,,2020-05-19 19:45:20.115934+00:00
1960,Baarn,nl,52.21318249999999,5.2864096,11,,,2020-05-19 19:46:55.242144+00:00
1961,"Providence County, Rhode Island",us,41.8881582,-71.4774291,9112,250.0,,2020-05-19 19:45:20.115934+00:00
1962,Mar de Espanha,br,-21.8622226,-43.0077186,12,1.0,,2020-05-19 19:47:59.881883+00:00
1963,Northwest  Iceland,is,65.19625049999999,-19.2425805,35,,,2020-05-15 12:47:07.042031+00:00
1964,Armação dos Búzios,br,-22.7563906,-41.889042,33,0.0,,2020-05-19 19:47:43.832097+00:00
1965,Guapiaçu,br,-20.7940132,-49.2211274,5,0.0,,2020-05-19 19:47:55.395825+00:00
1966,Itaú de Minas,br,-20.7436991,-46.7505432,3,0.0,,2020-05-19 19:47:57.565220+00:00
1967,Minaçu,br,-13.5308501,-48.2210137,3,0.0,,2020-05-19 19:48:00.646396+00:00
1968,Pirapora,br,-17.3488128,-44.9468323,4,0.0,,2020-05-19 19:48:05.230940+00:00
1969,Piraquara,br,-25.4425825,-49.0628796,24,0.0,,2020-05-19 19:48:05.245644+00:00
1970,Itapura,br,-20.641543,-51.5071235,2,0.0,,2020-05-19 19:47:57.330029+00:00
1971,Poloni,br,-20.7849827,-49.81499489999999,1,1.0,,2020-05-19 19:48:05.473330+00:00
1972,Quixadá,br,-4.9685143,-39.0161545,150,2.0,,2020-05-19 19:48:07.371233+00:00
1973,Rio do Oeste,br,-27.1939796,-49.79535019999999,1,0.0,,2020-05-19 19:48:08.064808+00:00
1974,São Pedro de Alcântara,br,-27.5670164,-48.8052483,0,0.0,,2020-05-19 19:48:11.855161+00:00
1975,Joaquim Nabuco,br,-8.625791900000001,-35.5261178,3,1.0,,2020-05-19 19:47:58.479620+00:00
1976,Arica y Parinacota,cl,-18.5940485,-69.4784541,422,7.0,,2020-05-19 19:48:15.544192+00:00
1977,"Mitchell County, Georgia",us,31.2230067,-84.1857115,391,32.0,,2020-05-19 19:45:20.115934+00:00
1978,"Iberville Parish, Louisiana",us,30.2899179,-91.4048249,527,38.0,,2020-05-19 19:45:20.115934+00:00
1979,"Jackson Parish, Louisiana",us,32.2399791,-92.539603,70,10.0,,2020-05-19 19:45:20.115934+00:00
1980,"Dallas County, Missouri",us,37.6853001,-93.0175712,2,0.0,,2020-05-19 19:45:20.115934+00:00
1981,"Thurston County, Nebraska",us,42.1685528,-96.5356449,19,0.0,,2020-05-19 19:45:20.115934+00:00
1982,Northeast  Iceland,is,65.4713712,-17.028028,46,,,2020-05-15 12:47:07.028063+00:00
1983,"Emery County, Utah",us,39.0738385,-110.7122465,7,0.0,,2020-05-19 19:45:20.115934+00:00
1984,Bom Jardim,br,-22.1588683,-42.4187219,11,2.0,,2020-05-19 19:47:46.120993+00:00
1985,Divinópolis,br,-20.103444,-44.9716724,130,1.0,,2020-05-19 19:47:52.602557+00:00
1986,"Essex County, New York",us,44.0107408,-73.9507728,41,0.0,,2020-05-18 19:45:24.591927+00:00
1987,Ilicínea,br,-20.9382789,-45.8272383,1,0.0,,2020-05-19 19:47:56.281323+00:00
1988,"James City County, Virginia",us,37.3002132,-76.8028933,187,15.0,,2020-05-19 19:45:20.115934+00:00
1989,Qingpu district,cn,31.150681,121.124178,6,0.0,6.0,2020-05-19 19:48:18.919922+00:00
1990,Huanggang,cn,30.453667,114.872199,2907,125.0,2782.0,2020-05-19 19:48:18.919922+00:00
1991,The field comes to Tianjin,cn,39.3433574,117.3616476,6,0.0,6.0,2020-05-19 19:48:18.919922+00:00
1992,"McIntosh County, Oklahoma",us,35.3466151,-95.6457951,10,0.0,,2020-05-19 19:45:20.115934+00:00
1993,"Douglas County, Oregon",us,43.1260694,-123.2492364,25,0.0,,2020-05-19 19:45:20.115934+00:00
1994,Coxim,br,-18.5029929,-54.7492312,7,0.0,,2020-05-19 19:47:52.011080+00:00
1995,Coxixola,br,-7.624064299999999,-36.6067705,3,0.0,,2020-05-19 19:47:52.018517+00:00
1996,Crateús,br,-5.178204,-40.6695522,58,4.0,,2020-05-19 19:47:52.028105+00:00
1997,Divisa Nova,br,-21.5096436,-46.1908215,1,0.0,,2020-05-19 19:47:52.609883+00:00
1998,"Sully County, South Dakota",us,44.7797647,-100.0681792,1,0.0,,2020-05-19 19:45:20.115934+00:00
1999,Palmeira das Missões,br,-27.9001784,-53.3140353,3,0.0,,2020-05-19 19:48:03.513966+00:00
2000,"Essex County, Massachusetts",us,42.7051144,-70.90712359999999,12587,790.0,,2020-05-19 19:45:20.115934+00:00
2001,"Tunica County, Mississippi",us,34.6407083,-90.4125181,44,2.0,,2020-05-19 19:45:20.115934+00:00
2002,"Union County, Mississippi",us,34.459946,-88.9796776,62,4.0,,2020-05-19 19:45:20.115934+00:00
2003,Presidente Prudente,br,-22.1373112,-51.3889736,90,5.0,,2020-05-19 19:48:06.218261+00:00
2004,"Grady County, Oklahoma",us,35.0472662,-97.87216,64,2.0,,2020-05-19 19:45:20.115934+00:00
2005,"Delaware County, Ohio",us,40.3033098,-83.03613759999999,263,9.0,,2020-05-19 19:45:20.115934+00:00
2006,Coquimbo,cl,-29.9590009,-71.3389183,239,2.0,,2020-05-19 19:48:15.544192+00:00
2007,"Clarke County, Alabama",us,31.7002461,-87.77633329999999,75,2.0,,2020-05-19 19:45:20.115934+00:00
2008,"Fergus County, Montana",us,47.2126745,-109.4141,1,0.0,,2020-05-19 19:45:20.115934+00:00
2009,"Pushmataha County, Oklahoma",us,34.4820384,-95.3102505,1,0.0,,2020-05-19 19:45:20.115934+00:00
2010,"Lincoln County, Oklahoma",us,35.6342646,-96.83509989999999,19,2.0,,2020-05-19 19:45:20.115934+00:00
2011,Barra de São Miguel,br,-9.834861900000002,-35.8868819,1,0.0,,2020-05-19 19:47:45.017882+00:00
2012,"Garvin County, Oklahoma",us,34.7289063,-97.35165579999999,15,1.0,,2020-05-19 19:45:20.115934+00:00
2013,"Crosby County, Texas",us,33.5500004,-101.2523792,3,1.0,,2020-05-19 19:45:20.115934+00:00
2014,"Rogers County, Oklahoma",us,36.3898068,-95.6457951,72,5.0,,2020-05-19 19:45:20.115934+00:00
2015,"Benton County, Oregon",us,44.6281686,-123.3873877,54,5.0,,2020-05-19 19:45:20.115934+00:00
2016,"Dallas County, Texas",us,32.8024682,-96.83509989999999,7679,177.0,,2020-05-18 19:45:24.591927+00:00
2017,Fernandópolis,br,-20.2810232,-50.2475804,18,0.0,,2020-05-19 19:47:54.017098+00:00
2018,"Le Flore County, Oklahoma",us,34.8622042,-94.645035,13,1.0,,2020-05-19 19:45:20.115934+00:00
2019,"McClain County, Oklahoma",us,35.0282316,-97.4814163,86,2.0,,2020-05-19 19:45:20.115934+00:00
2020,"Woodward County, Oklahoma",us,36.413792,-99.3673084,1,0.0,,2020-05-19 19:45:20.115934+00:00
2021,"Clackamas County, Oregon",us,45.2023855,-122.1188945,286,9.0,,2020-05-19 19:45:20.115934+00:00
2022,Tracuateua,br,-1.078834,-46.9047223,17,0.0,,2020-05-19 19:48:13.118207+00:00
2023,Aurora,br,-27.3134676,-49.6366171,2,0.0,,2020-05-19 19:47:44.148628+00:00
2024,Vila Flores,br,-28.8610938,-51.55124259999999,1,0.0,,2020-05-19 19:48:14.267664+00:00
2025,Ramilândia,br,-25.1203092,-54.02811250000001,2,0.0,,2020-05-19 19:48:07.408709+00:00
2026,São Valentim do Sul,br,-29.0530112,-51.7708106,1,0.0,,2020-05-19 19:48:12.062421+00:00
2027,"Levy County, Florida",us,29.3178545,-82.82097399999999,25,0.0,,2020-05-19 19:45:20.115934+00:00
2028,"Winn Parish, Louisiana",us,31.91961239999999,-92.6586401,89,2.0,,2020-05-19 19:45:20.115934+00:00
2029,"Lampasas County, Texas",us,31.2737682,-98.2212979,8,0.0,,2020-05-19 19:45:20.115934+00:00
2030,Amargosa,br,-13.0297607,-39.6020935,3,0.0,,2020-05-19 19:47:42.443102+00:00
2031,Ulanchab,cn,40.994785,113.132585,3,0.0,3.0,2020-05-19 19:48:18.919922+00:00
2032,Oum El Bouaghi,dz,35.873056,7.1197867,146,146.0,6.0,2020-05-17 15:47:05.467112+00:00
2033,Anguera,br,-12.152407,-39.2447594,1,0.0,,2020-05-19 19:47:42.823761+00:00
2034,Bom Jesus da Lapa,br,-13.2786154,-43.2521507,0,0.0,,2020-05-19 19:47:46.130369+00:00
2035,Biskra,dz,34.8370347,5.751047499999999,97,97.0,6.0,2020-05-17 15:47:05.485329+00:00
2036,Irauçuba,br,-3.7475743,-39.7827051,40,0.0,,2020-05-19 19:47:56.717745+00:00
2037,Governador Newton Bello,br,-3.432821,-45.6623419,8,0.0,,2020-05-19 19:47:55.165554+00:00
2038,Pindoretama,br,-4.0304585,-38.3036892,62,8.0,,2020-05-19 19:48:05.002596+00:00
2039,"Scott County, Minnesota",us,44.6834072,-93.54079089999999,259,1.0,,2020-05-19 19:45:20.115934+00:00
2040,Pinheiros,br,-18.083333,-43.633333,6,1.0,,2020-05-19 19:48:05.058478+00:00
2041,Bernheze,nl,51.66027219999999,5.5014015,96,,,2020-05-19 19:46:55.342557+00:00
2042,"St. Clair County, Missouri",us,38.001146,-93.8248241,2,0.0,,2020-05-19 19:45:20.115934+00:00
2043,Al Qara,sa,25.4187503,49.675763,33,0.0,1.0,2020-05-19 19:48:39.554103+00:00
2044,São João do Rio do Peixe,br,-6.7272538,-38.4495018,6,0.0,,2020-05-19 19:48:11.481394+00:00
2045,Bladel,nl,51.362963,5.2136395,21,,,2020-05-19 19:46:55.370511+00:00
2046,Valparaíso,cl,-33.047238,-71.61268849999999,1639,32.0,,2020-05-19 19:48:15.544192+00:00
2047,"Lafayette Parish, Louisiana",us,30.2240897,-92.0198427,598,23.0,,2020-05-19 19:45:20.115934+00:00
2048,"Klamath County, Oregon",us,42.69527670000001,-121.6142133,41,0.0,,2020-05-19 19:45:20.115934+00:00
2049,"Ray County, Missouri",us,39.3354791,-93.9878427,14,0.0,,2020-05-19 19:45:20.115934+00:00
2050,"Cameron County, Pennsylvania",us,41.4261564,-78.1564432,2,0.0,,2020-05-19 19:45:20.115934+00:00
2051,"Malheur County, Oregon",us,43.21716,-117.5791892,21,0.0,,2020-05-19 19:45:20.115934+00:00
2052,Indre,fr,46.6613966,1.4482662,267,74.0,96.0,2020-05-19 19:47:00.204215+00:00
2053,Batna,dz,35.5610218,6.173911599999999,93,93.0,7.0,2020-05-17 15:47:05.492348+00:00
2054,Augustinópolis,br,-5.4694294,-47.8870865,10,2.0,,2020-05-19 19:47:44.071731+00:00
2055,Chlef,dz,36.147424,1.3083685,72,72.0,1.0,2020-05-17 15:47:05.506041+00:00
2056,"Bucks County, Pennsylvania",us,40.4107964,-75.2479061,4516,417.0,,2020-05-19 19:45:20.115934+00:00
2057,Juazeiro,br,-9.431282999999999,-40.5078776,26,2.0,,2020-05-19 19:47:58.612206+00:00
2058,"Mississippi County, Arkansas",us,35.8279728,-90.0746767,62,0.0,,2020-05-19 19:45:20.115934+00:00
2059,Lajes,br,-27.8154928,-50.3263991,1,0.0,,2020-05-19 19:47:59.069821+00:00
2060,"Randolph County, Missouri",us,39.4182626,-92.49999179999999,8,0.0,,2020-05-19 19:45:20.115934+00:00
2061,Aurelino Leal,br,-14.3214105,-39.3293965,4,0.0,,2020-05-19 19:47:44.102072+00:00
2062,"Rowan County, North Carolina",us,35.6303455,-80.54384499999999,540,25.0,,2020-05-19 19:45:20.115934+00:00
2063,Pará de Minas,br,-19.8649807,-44.6016372,11,0.0,,2020-05-19 19:48:04.159945+00:00
2064,Pinheiro,br,-2.5213671,-45.0822357,209,6.0,,2020-05-19 19:48:05.051193+00:00
2065,Senador José Bento,br,-22.1638138,-46.1796644,4,0.0,,2020-05-19 19:48:09.985910+00:00
2066,Mormaço,br,-28.6973049,-52.7004332,2,0.0,,2020-05-19 19:48:01.194733+00:00
2067,Nova Lacerda,br,-14.3003001,-59.7487272,3,0.0,,2020-05-19 19:48:02.181261+00:00
2068,Euskirchen,de,50.6574392,6.7899945,435,21.0,,2020-05-18 00:00:00+00:00
2069,Jinshan district,cn,30.741991,121.341969,4,0.0,4.0,2020-05-19 19:48:18.919922+00:00
2070,"Rutherford County, North Carolina",us,35.4258737,-81.909826,155,7.0,,2020-05-18 19:45:24.591927+00:00
2071,Barrocas,br,-11.5313332,-39.0797371,3,0.0,,2020-05-19 19:47:45.251425+00:00
2072,Cajuri,br,-20.7877247,-42.794132,1,0.0,,2020-05-19 19:47:49.024253+00:00
2073,Capela do Alto Alegre,br,-11.668482,-39.8367966,1,0.0,,2020-05-19 19:47:50.034796+00:00
2074,Novo Repartimento,br,-4.334255,-49.7988349,9,1.0,,2020-05-19 19:48:02.792489+00:00
2075,Palmeirândia,br,-2.6446985,-44.8936675,9,0.0,,2020-05-19 19:48:03.610903+00:00
2076,Chongming District,cn,31.623728,121.397421,4,0.0,4.0,2020-05-19 19:48:18.919922+00:00
2077,Zhoushan,cn,29.98529499999999,122.207215,10,0.0,10.0,2020-05-19 19:48:18.919922+00:00
2078,"Linn County, Oregon",us,44.4099768,-122.53401,109,8.0,,2020-05-19 19:45:20.115934+00:00
2079,Wadi Al Fara,sa,18.0665636,42.7027225,31,0.0,1.0,2020-05-19 19:48:39.091134+00:00
2080,Yueyang,cn,29.356803,113.12873,156,1.0,155.0,2020-05-19 19:48:18.919922+00:00
2081,Qiya,sa,21.0541769,40.9889695,3,0.0,1.0,2020-05-19 19:48:39.434874+00:00
2082,Al Mud͟haylif,sa,19.5326689,41.049461,16,0.0,1.0,2020-05-19 19:48:39.547176+00:00
2083,"La Salle Parish, Louisiana",us,31.7002461,-92.2236667,40,0.0,,2020-05-19 19:45:20.115934+00:00
2084,"Carbon County, Pennsylvania",us,40.901975,-75.667356,214,22.0,,2020-05-19 19:45:20.115934+00:00
2085,"Dauphin County, Pennsylvania",us,40.2734277,-76.7336521,978,50.0,,2020-05-19 19:45:20.115934+00:00
2086,"Fayette County, Pennsylvania",us,39.9272324,-79.6502105,91,4.0,,2020-05-19 19:45:20.115934+00:00
2087,"Bamberg County, South Carolina",us,33.2074402,-81.0754657,17,0.0,,2020-05-19 19:45:20.115934+00:00
2088,"Whitman County, Washington",us,46.8363403,-117.5887295,18,0.0,,2020-05-18 19:45:24.591927+00:00
2089,Amravati,in,20.9319821,77.7523039,115,14.0,62.0,2020-05-19 19:48:45.312370+00:00
2090,"New Castle County, Delaware",us,39.5392979,-75.667356,2738,130.0,,2020-05-19 19:45:20.115934+00:00
2091,Marapoama,br,-21.2591937,-49.1304276,0,0.0,,2020-05-19 19:47:59.989189+00:00
2092,Aube,fr,48.1563418,4.3732462,762,124.0,530.0,2020-05-19 19:47:00.222826+00:00
2093,Ariège,fr,42.9326292,1.443469,33,1.0,29.0,2020-05-19 19:47:00.222085+00:00
2094,Ñuble,cl,-36.7225743,-71.7622481,988,21.0,,2020-05-19 19:48:15.544192+00:00
2095,Maharajganj,in,27.1446035,83.5621737,20,0.0,7.0,2020-05-19 19:48:43.786032+00:00
2096,"Jasper County, Georgia",us,33.3246924,-83.7199136,26,0.0,,2020-05-19 19:45:20.115934+00:00
2097,Gyeongnam,kr,35.4606,128.2132,119,0.0,116.0,2020-05-19 19:48:34.497582+00:00
2098,"Marshall County, Oklahoma",us,34.0103349,-96.79223549999999,6,0.0,,2020-05-19 19:45:20.115934+00:00
2099,"Josephine County, Oregon",us,42.3447572,-123.4568737,25,1.0,,2020-05-19 19:45:20.115934+00:00
2100,"Jefferson County, Pennsylvania",us,41.147013,-78.9288242,7,0.0,,2020-05-19 19:45:20.115934+00:00
2101,Haute-Corse,fr,42.4097877,9.2785583,118,10.0,102.0,2020-05-19 19:47:00.208788+00:00
2102,Barbalha,br,-7.2986432,-39.3024503,14,1.0,,2020-05-19 19:47:44.532111+00:00
2103,"Taylor County, Kentucky",us,37.332884,-85.31362179999999,9,0.0,,2020-05-19 19:45:20.115934+00:00
2104,Inajá,br,-22.7514011,-52.1999873,1,0.0,,2020-05-19 19:47:56.347041+00:00
2105,"Elko County, Nevada",us,41.2220182,-115.2837585,23,1.0,,2020-05-18 19:45:24.591927+00:00
2106,Itapicuru,br,-11.3092733,-38.2265765,2,0.0,,2020-05-19 19:47:57.227786+00:00
2107,Palmeira dos Índios,br,-9.406106,-36.6331433,59,2.0,,2020-05-19 19:48:03.523888+00:00
2108,"Kent County, Rhode Island",us,41.6579147,-71.7147951,883,37.0,,2020-05-19 19:45:20.115934+00:00
2109,Reriutaba,br,-4.1431403,-40.5815662,11,1.0,,2020-05-19 19:48:07.553267+00:00
2110,Al Shamly,sa,27.1411084,40.4720004,1,0.0,0.0,2020-05-19 19:48:38.495968+00:00
2111,"Gratiot County, Michigan",us,43.2836505,-84.68974949999999,49,4.0,,2020-05-19 19:45:20.115934+00:00
2112,Dhule,in,20.9042201,74.7748979,83,8.0,38.0,2020-05-19 19:48:45.365668+00:00
2113,"Jackson County, Ohio",us,39.0060382,-82.6483442,11,0.0,,2020-05-19 19:45:20.115934+00:00
2114,"Ashe County, North Carolina",us,36.4339674,-81.47183869999999,28,0.0,,2020-05-19 19:45:20.115934+00:00
2115,"Washington County, Tennessee",us,36.3321016,-82.5185837,66,0.0,,2020-05-19 19:45:20.115934+00:00
2116,Indre-et-Loire,fr,47.28949249999999,0.816097,463,76.0,271.0,2020-05-19 19:47:00.204987+00:00
2117,"Hocking County, Ohio",us,39.4909358,-82.4752757,61,2.0,,2020-05-19 19:45:20.115934+00:00
2118,"Perry County, Pennsylvania",us,40.371376,-77.2405153,41,1.0,,2020-05-19 19:45:20.115934+00:00
2119,Abaeté,br,-19.15738,-45.4449975,1,0.0,,2020-05-19 19:47:41.326461+00:00
2120,"Darke County, Ohio",us,40.1056572,-84.68974949999999,121,16.0,,2020-05-19 19:45:20.115934+00:00
2121,Barcarena,br,-1.5123997,-48.6196129,146,11.0,,2020-05-19 19:47:44.552364+00:00
2122,Irecê,br,-11.3034012,-41.8557693,5,0.0,,2020-05-19 19:47:56.724931+00:00
2123,Iretama,br,-24.3389217,-52.0639245,3,1.0,,2020-05-19 19:47:56.732585+00:00
2124,Biritiba-Mirim,br,-23.5704849,-46.0408962,26,1.0,,2020-05-19 19:47:45.884339+00:00
2125,"St. Charles County, Missouri",us,38.7338885,-90.8294002,705,53.0,,2020-05-18 19:45:24.591927+00:00
2126,"Jackson County, Indiana",us,38.8794321,-86.05296039999999,335,2.0,,2020-05-18 19:45:24.591927+00:00
2127,Cascalho Rico,br,-18.5786011,-47.8765373,1,0.0,,2020-05-19 19:47:50.656161+00:00
2128,Caxambu,br,-21.96324,-44.9440129,5,1.0,,2020-05-19 19:47:50.943832+00:00
2129,"Sampson County, North Carolina",us,34.9197548,-78.3842227,259,1.0,,2020-05-19 19:45:20.115934+00:00
2130,"Sublette County, Wyoming",us,42.8138723,-109.7591675,3,0.0,,2020-05-18 19:45:24.591927+00:00
2131,Almere,nl,52.3507849,5.2647016,123,,,2020-05-19 19:46:55.127766+00:00
2132,Dom Basílio,br,-13.7601267,-41.7718862,2,0.0,,2020-05-19 19:47:52.679697+00:00
2133,Piripiri,br,-4.2646698,-41.7783795,46,1.0,,2020-05-19 19:48:05.318108+00:00
2134,Santa Leopoldina,br,-20.1004038,-40.5273817,12,0.0,,2020-05-19 19:48:08.932485+00:00
2135,Ar Rayn,sa,23.5418584,45.5157676,13,0.0,0.0,2020-05-19 19:48:39.604756+00:00
2136,"Claiborne County, Mississippi",us,31.9438205,-90.9438468,49,0.0,,2020-05-19 19:45:20.115934+00:00
2137,"Barry County, Missouri",us,36.6345264,-93.8248241,6,0.0,,2020-05-19 19:45:20.115934+00:00
2138,"Philadelphia County, Pennsylvania",us,40.0152766,-75.1311874,19953,1080.0,0.0,2020-05-18 19:46:28.987306+00:00
2139,Alphen aan den Rijn,nl,52.111222,4.6472507,59,,,2020-05-19 19:46:55.135809+00:00
2140,"Snyder County, Pennsylvania",us,40.750748,-77.0564464,33,1.0,,2020-05-19 19:45:20.115934+00:00
2141,"Multnomah County, Oregon",us,45.5145659,-122.5863211,996,55.0,,2020-05-19 19:45:20.115934+00:00
2142,Passa e Fica,br,-6.4356314,-35.6434625,1,0.0,,2020-05-19 19:48:04.178252+00:00
2143,Francinópolis,br,-6.3937387,-42.2594392,5,0.0,,2020-05-19 19:47:54.695546+00:00
2144,Passira,br,-7.976687900000001,-35.5849346,36,2.0,,2020-05-19 19:48:04.208956+00:00
2145,Piratuba,br,-27.4197664,-51.7752272,8,0.0,,2020-05-19 19:48:05.275307+00:00
2146,Piraí,br,-22.6277604,-43.9034882,49,2.0,,2020-05-19 19:48:05.282632+00:00
2147,"Dillon County, South Carolina",us,34.3596012,-79.4253776,131,1.0,,2020-05-19 19:45:20.115934+00:00
2148,Biobío,cl,-37.4464428,-72.1416132,1172,9.0,,2020-05-19 19:48:15.544192+00:00
2149,Plácido de Castro,br,-10.3240904,-67.1874892,93,3.0,,2020-05-19 19:48:05.444612+00:00
2150,Poconé,br,-16.2664706,-56.6265989,2,0.0,,2020-05-19 19:48:05.458968+00:00
2151,Los Lagos,cl,-41.9197779,-72.1416132,656,12.0,,2020-05-19 19:48:15.544192+00:00
2152,Resende,br,-22.4713608,-44.453408,118,6.0,,2020-05-19 19:48:07.560918+00:00
2153,"Kershaw County, South Carolina",us,34.3671762,-80.5882803,270,12.0,,2020-05-19 19:45:20.115934+00:00
2154,"St. Francois County, Missouri",us,37.7652755,-90.4879916,33,2.0,0.0,2020-05-18 19:46:28.987306+00:00
2155,"Humboldt County, Nevada",us,41.5931459,-118.5500954,74,3.0,,2020-05-18 19:45:24.591927+00:00
2156,"Sequoyah County, Oklahoma",us,35.5155322,-94.7691586,14,3.0,,2020-05-19 19:45:20.115934+00:00
2157,"Colleton County, South Carolina",us,32.8242297,-80.7214417,58,4.0,,2020-05-19 19:45:20.115934+00:00
2158,Drechterland,nl,52.6533067,5.1835889,4,,,2020-05-19 19:46:55.700985+00:00
2159,"Saluda County, South Carolina",us,34.008713,-81.73494199999999,123,0.0,,2020-05-19 19:45:20.115934+00:00
2160,"Leon County, Florida",us,30.4906177,-84.1857115,290,6.0,,2020-05-19 19:45:20.115934+00:00
2161,"Wayne County, Tennessee",us,35.282369,-87.77633329999999,63,0.0,,2020-05-19 19:45:20.115934+00:00
2162,Ampére,br,-25.9179074,-53.4715171,5,1.0,,2020-05-19 19:47:42.544486+00:00
2163,Amélia Rodrigues,br,-12.3961612,-38.758604,9,0.0,,2020-05-19 19:47:42.558231+00:00
2164,Anadia,br,-9.6853134,-36.3081117,5,1.0,,2020-05-19 19:47:42.595222+00:00
2165,Jaguari,br,-29.4944561,-54.6923566,1,0.0,,2020-05-19 19:47:58.027305+00:00
2166,Jaguaribara,br,-5.5566888,-38.4895414,14,1.0,,2020-05-19 19:47:58.047274+00:00
